DTWD2	0.0046810363 0.00086651917 0.0032759074 0.0047926307 -0.0046529076 0.0033102033 0.004847479 -0.002289592 -0.0017620639 -0.0006589737 -0.0030863397 0.0029254328 -0.0043917075 0.0013768735 -0.000586201 0.0005853947 0.0034885416 0.0038233516 -0.003122576 -0.0034657368 -0.0025140387 -0.00025275792 -0.00032429214 -0.00016319861 -0.0038145268 0.0022753961 -0.0025680321 -0.00039211527 -0.00036651353 -0.0034266044 0.0026242698 -0.00040017898 -0.0043489938 0.004363134 -0.0037643448 0.00059053075 0.00012208776 -0.003371355 0.0022675064 0.0026155654 -0.0030195531 -0.0017803893 0.0014102177 0.001854297 0.00080001605 0.0019976092 0.0049045077 8.300902e-05 -0.0024734135 0.0012476 0.0032405644 -0.00023665358 0.0009436137 -0.0017609309 0.0019368649 -0.004662857 -0.0041324124 -0.00021916996 -0.00152406 -0.004374602 0.003819483 -0.0011422401 0.0011510222 -0.00011762133 -0.0036826767 -0.001228594 0.0044558328 -0.002799306 0.0030507979 0.0036359853 0.0029263003 0.004606963 -0.0031120505 0.0017231373 -0.0036279454 -0.0012992109 -0.002857699 0.0010317131 -0.0017986133 -0.0005860316 -0.003104368 0.0018355934 -0.0015409926 0.0011055553 0.00284372 -0.0038600166 0.0024862138 -0.0027073764 0.00046877327 0.001966506 -0.0037981546 0.000818576 0.004950086 0.001323299 0.0015581187 0.00091017655 0.0044255457 0.004742814 -0.0025675474 0.0018021845 
PSMA6	0.0032238644 0.00089634926 -0.000100218844 0.00454586 0.001415946 0.0007992528 0.0019325851 -0.004958622 0.0012595818 0.002871148 -0.0012109937 0.0013411843 0.001918874 -0.00077623944 0.0020383152 0.0017809217 -0.004643104 0.0032442252 0.0020409806 0.002440394 -0.00020616996 -0.003915151 -0.0021889284 -0.0032519165 0.0010159618 0.0029899315 -0.0037715808 -0.0009921069 0.0037274319 0.004047248 -0.00336378 0.00036663428 -0.0013491254 -0.0017650871 -0.0024990856 -0.004734834 0.0020248315 -0.002570676 5.3954212e-05 -0.0038824144 -0.0045796135 -0.0027383189 -0.00455645 0.0031934122 0.0022245515 -0.0017391068 0.0019301249 0.0027032613 0.0042611924 0.003948823 0.00031211332 -0.0009943782 -0.0008374682 0.002919852 -0.00075079506 0.0011203717 -0.0018190837 -0.0034314282 -0.0012990654 -0.0008957256 0.004966434 0.003896456 0.004586075 0.003347434 -0.0041509066 -0.0011846676 -0.004120253 -0.0031190356 -0.00095658656 0.0041341325 0.0002822271 -0.0014875047 -0.0027850196 0.00404654 0.0029598349 -0.001457835 0.0009898448 -0.0033401602 0.00045381882 -0.0023150505 0.00087152136 -0.0019260921 -0.0026449312 0.001700299 -0.002200829 -0.0032280157 0.0021725514 -0.0019693333 -0.0006592045 -0.0026891942 0.0019613546 -0.0024200794 -0.0029628254 -0.0023291698 0.00315487 0.002930292 0.0037324 0.0009102778 0.002090354 -0.0044909804 
GUCY2D	0.0022859233 0.004107559 0.0040812474 -0.004199921 0.0016008386 0.004243199 -0.003821913 0.002638568 0.0009150553 0.001072548 -0.00046811625 -0.0035643736 -0.0022688392 0.00050624274 0.004237658 0.00303805 0.0007699837 0.0046064476 0.0013006238 0.002799945 -0.004527392 -0.0026133636 -0.004975551 0.003015575 -0.0021585901 0.0033226074 0.0038191641 -0.0014887062 0.002551407 -0.0030699344 0.0036121723 0.00078972086 -0.0043700263 -0.0042404337 0.0030324443 -0.0036188292 0.00094289274 0.0013958778 0.0041111936 0.004325814 0.00047317002 0.0031847034 0.0022964317 -0.0014391862 -0.00016530015 0.002473322 0.0025222984 -0.002358634 -0.003504486 0.003418825 -0.0047194385 -0.0008068354 0.00043832933 0.004287937 0.0020766635 0.00056557806 -0.0020109406 -0.00038085057 0.0018548132 -0.0021432398 -0.0007169213 0.00023476966 -0.00082917704 5.8871625e-05 0.0003667865 -0.00025720237 -0.0042602876 0.002227796 0.003680454 -0.0016601206 -0.0043247878 -0.0043727364 0.0011961253 -0.0007503962 -0.004257934 -0.0017534167 0.0034432816 0.004708285 0.003446155 0.00201548 0.0002466396 9.823322e-05 -0.0021720065 -1.5525997e-05 -0.0030955737 0.003995207 0.002766036 -0.0015687612 -0.00256749 -0.0005805991 -0.004913983 -0.0028193803 -0.001685809 -0.0026032496 -0.0017556697 0.0027370774 0.0043658586 0.0022530097 0.000105507665 -0.0033688587 
GPR143	-0.0045583714 -0.0011970539 -0.0033421924 0.00031097434 -0.0022957134 0.0034660755 0.0044444087 0.0008427657 -0.00327409 0.0038982334 0.004255344 -0.00440817 -0.0016108718 0.0011093749 -0.004227449 0.0015559028 -0.001998579 0.0028680146 -0.00087184564 -0.00024009857 0.00015909843 -0.0018546504 -0.0021030807 -0.0023418497 -0.003158905 -0.0010755087 0.0029618444 -0.0036966898 0.00493503 -0.0042344313 0.004373395 0.004289225 -0.0038299542 0.0029763067 -0.0011952806 -0.0022630675 -0.0049512936 0.0024147131 0.0021805982 -0.0028028404 -0.0020223078 -0.0047213207 -0.0039538145 0.0012448421 0.0038796645 0.0047175223 0.0021267252 -0.0024187444 -0.0023917824 0.000592536 -0.00107692 0.001259928 0.0026956694 0.0019788821 -0.0043025287 -0.0019979258 9.991611e-05 -0.0015624748 0.0034322375 -0.0043537277 0.0018472946 -0.00069081964 -0.0039164 -0.0007812666 0.0029789258 -0.0043063574 0.0009491026 -0.00079018355 0.0044677667 -0.0033006717 -0.0006232398 -0.0025732901 0.0015244414 -0.0041780816 -0.0028869633 -0.0032922532 0.0006859245 0.0049340795 0.00067789416 -0.0005261875 0.0007536205 0.00033961894 -0.00286357 -0.00069838105 -0.00058841845 0.0046473546 -0.0017911686 -0.00053957873 -0.0021844395 -0.0025191861 -0.0013403737 -0.0010080467 0.0010931451 -0.001445277 0.0007281468 -0.00072939816 -0.0009919648 0.0010194699 0.0027161834 0.00073638174 
CCAR2	0.0029985034 -0.0035696132 0.0033368303 -0.00023408365 0.0016221208 -0.001682433 -0.0031138023 2.4509724e-05 -0.0047986195 -0.0017612395 -0.0037587457 -0.0026638415 -3.616441e-05 -0.0009848834 5.598223e-06 -0.0033496763 -0.0035016185 0.004801784 -0.0004866624 -0.004411371 -0.0014487084 0.0020974264 -0.004680853 -0.00068259134 0.0013414598 -0.0030941106 0.002028075 0.000644528 -0.003467567 -0.0037789098 0.0044308733 -0.0017623623 -0.00086190895 -0.0024036912 0.0038654949 -0.003063266 0.0011771437 -0.003818145 -0.00050632964 -0.0012915492 0.0032212369 0.0020459646 0.0012160692 0.001586601 0.000107805994 -2.451295e-05 0.0018969334 0.0017818472 0.0031281011 -0.0009800431 0.0015181366 0.0033803866 -0.0012560178 -0.004887159 -0.003039912 0.0034078967 0.0019410712 0.0042011444 0.0045874403 -0.00094832823 0.0047177197 0.00015225906 0.0029734126 0.0017265888 -0.0019349327 -0.0037588065 0.0020867484 -0.003989229 0.0016895896 -0.0013750902 -0.003695842 -0.0012189395 0.004289737 -0.003730062 0.00470996 0.001286415 0.0019200029 0.004990121 -0.0037487436 0.0019207501 -0.0012879075 -0.0031468729 -0.0024456086 0.001217292 -0.0030413272 -0.0005058262 -0.002397126 -0.003142677 -0.002331726 0.002894561 0.002651172 -0.0046423464 -0.0002309887 0.0027770037 -0.0046667065 0.0013353914 0.001788403 0.0006288213 -0.0005787999 -0.0011506138 
GPR65	-0.00025208356 -0.0031995527 0.0043152794 0.003326653 0.0044464665 -0.0047165626 0.00192277 0.00294477 0.0019746905 0.0038367964 -0.0018030382 0.003366842 -0.0011115393 0.00277001 0.0034712756 -0.0013760476 -0.00067589484 -0.00058290624 -0.003918698 -0.0034286217 0.002218768 -0.0010779649 0.003180846 -0.0037810174 0.0010668971 -0.004860484 -0.00053264643 -0.0048678443 0.0016927483 0.0020783786 0.0036284167 0.0032144918 -0.0036434957 0.0033099663 -0.0040416755 0.00052558945 -0.0025956566 -0.0038167106 -0.0044947737 -0.00062093354 -0.00406595 0.0033059705 -0.0048602857 0.0037453938 -0.0014551667 0.003450945 0.0025326232 0.0049012196 0.0024643028 0.0016425234 -0.0044315537 -0.0023299996 -0.0021670933 0.0045720316 -0.00041503427 -0.0010410905 0.0015476414 0.0015348183 -0.002551349 0.00211876 0.0009873101 -0.0023341503 -0.00444842 0.00041974615 -0.00066067016 -0.00037274382 -0.0033599949 0.0009139738 -0.0031070942 0.00096732256 0.0034431384 -0.0016139388 -0.004375101 0.0033188604 0.004841747 0.0044013294 0.0036944773 0.0043840054 0.0009559339 0.0033349746 0.0013980442 -0.00049066363 0.0028173726 -0.004393718 0.0023813965 0.0026015404 -0.0004524957 -0.0019125566 0.00016645803 0.0034884717 0.0025554253 0.002946532 0.0027208282 -0.0021344249 0.0028711215 -0.0012282847 -0.002521497 0.00068447547 -0.003586998 0.0030564216 
PDSS1	-0.00094844 -0.003972396 0.0025356293 0.0005303308 -0.004873435 0.0011344065 -0.0043725027 0.0016814435 -0.0042644152 -0.001642164 -0.00071226625 0.0008242837 -0.0025344954 -0.0026841324 0.003259551 0.0010222007 0.003434182 0.0014149509 -0.004045273 0.0025182627 0.0028780468 0.002660996 0.0008394236 -0.0028055604 0.0042667557 0.004205175 0.0046368698 0.00013278636 -0.0029195114 0.004409843 -0.002501026 0.0014129666 0.004177999 -0.0009223117 -0.002037932 -0.00085155515 0.004758789 0.0007785201 -0.0044363886 -0.0010626405 -0.00047295043 2.963288e-05 -0.00019385165 -0.0030035335 0.0008909373 0.0035929054 -0.0049484144 0.002648843 -0.0042507914 0.0048679197 -0.0013386682 0.0015538342 0.003995011 0.0005398196 -0.0020321142 0.0010114482 0.0015894829 0.0048105903 -0.002159239 0.0027793888 -0.0015085407 -0.0003715022 -0.0036192792 0.0017894814 0.0015492225 0.0027434232 0.004687817 -0.0045531476 0.0038640895 -0.004510891 -0.004983472 -0.0021417818 0.0007263366 0.0021298944 -0.0014753145 0.004873655 0.0043401336 0.0026104583 -0.0027583076 -0.00016562441 0.0015511257 0.0047926693 0.0045175157 -0.00040469202 -0.0014843232 0.0011987907 0.0035147758 -0.001150358 -0.0023532927 0.0040970324 -0.0033776362 0.0020810845 -0.0033987877 0.0015820934 0.0047382265 3.275327e-05 0.0006011917 -0.0009166598 0.0027322862 0.004810859 
CSNK1G1	-0.0008306319 -0.001794231 -0.0023522608 0.0049352692 0.0030248205 0.0010440559 -0.0026396355 -0.00016144369 -0.0043141944 -0.00034878368 0.0002696334 -0.0032792108 -0.0018262703 0.0049298955 -0.0037137098 0.003125994 0.002138901 -0.0037621716 -0.0031985815 0.002122406 -0.0046579028 -0.0028415238 0.00046057152 0.0036967895 -0.0035369582 -0.0031319854 -0.00028828438 0.0018605397 0.003439928 -0.0030510619 -0.00079754484 0.0008889771 0.001938775 0.0006938637 0.00430818 0.003088101 -0.002212619 0.0026641102 -7.4226635e-05 -0.0038075333 -0.00025189717 0.0015214011 -0.001941566 -0.0021219144 -0.0013471816 -0.0026505082 0.0030866207 -0.0035295335 -0.0013261558 -0.003383621 -0.00364766 -0.0047325958 -0.002947642 -0.0009107142 0.0011802759 0.0026332145 0.0048940987 -0.0016431354 0.0025153027 0.0025759453 0.0018385238 0.0025801877 0.003229955 -0.0045761517 0.004757608 0.0018819297 -0.0025884747 0.002529125 0.0013778328 -0.0030805517 -0.0042192717 -0.0008646752 -0.0028185109 0.0037601327 0.0049382146 0.0035255584 0.00028461317 -0.0008180738 -0.004938601 -0.0014450456 -0.004556463 0.0048988494 0.004364096 -0.0007951376 -0.004951355 0.00097161654 0.0020222126 -0.0033797855 0.0038969135 -0.0035964432 -0.0030319237 0.002038138 0.0030116362 -0.0024469893 -0.0010805426 -0.00078352523 0.0042132125 0.0045187627 -0.00026998558 0.0012891557 
FGF6	-0.0027745506 -0.0002062051 -0.0007287685 -0.0041117407 0.0003159067 0.002516663 0.0025308884 -0.0011892546 0.0012712859 -0.003679022 -0.0038178246 -0.002093483 0.0031644194 -0.0007280471 -0.0036252774 0.0048166523 -0.0007878422 0.0019444141 -0.0018556863 0.00020576255 0.0014127609 0.0038841537 0.0014920724 -0.0017994444 0.0049836533 0.002890553 -0.00046559612 -0.004472383 -0.000304746 0.0035454493 -0.0026589236 0.0031281484 0.0013829538 -0.0036324447 -0.0044829827 -0.0015305014 0.0028948258 -0.0033314112 0.0016338924 0.0034271013 0.0045476514 -0.001361838 -0.0002128133 -0.0006319789 0.002448897 -0.0023855323 0.0014869489 -0.00044764054 -0.0019825946 0.0041616973 -0.0024973855 -0.0012472543 -0.00092007726 0.0015190202 -0.0020054064 -0.0049548317 -0.0039117695 -0.0045339107 -0.0018565439 0.00016610035 -0.0046196007 -0.0011525261 0.0011076962 0.0030234142 -0.0002698227 0.0020826291 -0.0015796934 -0.0015649276 -0.0021677034 0.0031698793 -0.0035695515 -0.00022126328 -0.002095528 0.004436669 -0.0016302163 -0.00019618172 6.534447e-06 -0.0005236719 -0.0018146947 -0.0029221242 -0.001365571 0.0014202739 -0.0015045622 0.003693105 -0.0013893344 0.00092563016 0.0015027702 -0.00088958745 -0.0005941477 0.003423119 0.0010343293 0.0015495175 0.004461586 0.002539994 0.001463935 -0.00029914075 -0.0020217034 -0.0012678864 0.0024298169 -0.0005006687 
GFI1B	-0.0011861213 0.0027657235 -0.00046082525 0.003250877 -0.004966171 0.0022294887 -0.0026812996 0.0029400643 -0.0021175307 0.0020260043 -0.0014901648 -0.004807623 0.00461111 -0.004999203 -0.0042262943 -5.8642163e-05 0.0025356833 -0.00089200726 0.0028836706 -0.0028700063 0.0023919248 -0.0016073035 -0.0036810979 -0.00073729415 -0.004049878 0.0040248213 -0.0044062887 -0.0027226687 0.004584601 0.004877753 0.00488791 -0.00049215794 -0.002416125 -0.0047429954 0.0011434661 -0.0046697687 0.004725526 -0.0046880236 -0.0036618682 0.0044145514 0.00081608933 0.0036490709 0.0033417938 0.0007625971 -0.0025388591 0.00027211822 0.004184431 -0.0038978315 0.004448121 0.004695218 0.0035137397 0.0035155823 -0.0030572189 -0.0010595935 -0.0045308857 0.0009614418 -0.0037675237 -0.0038106507 -0.0021023555 0.0010254444 -0.004418121 -0.0032079406 0.00454827 0.003901924 0.0022902428 -0.00036475153 0.0009246097 0.00050095486 -0.0021909892 -0.0008514763 -0.000818793 -0.004738676 -0.004123663 0.0039970516 -0.0040059444 0.004668673 0.002933503 0.0022041735 -0.0035269472 0.003393672 -0.00025465278 -0.0037776486 -0.0031948844 -0.0028815863 -0.0014808231 -0.004814277 -0.0036094168 0.001303261 -0.0009410089 -0.002583441 0.004746532 -0.00037176147 0.0011468985 0.00067256525 -0.0019023325 0.0042172805 0.0028529116 -0.0037915655 -0.0021053862 -0.0005092676 
